ticker,company_name,sector,industry,fiscal_year_end,COGS_to_Revenue,Gross_Margin,SGA_to_Revenue,Net_Margin,Cash_to_Assets,Receivables_to_Assets,Inventory_to_Assets,PPE_to_Assets,Debt_to_Assets,Equity_to_Assets
PEP,PepsiCo Inc,Consumer Staples,Soft Drinks,2025-12-31,0.45851477242480704,0.541485227575193,0.39784934788394993,0.08772957146659568,0.0852801236510582,0.10713321353085224,0.054423225542137264,0.3133176286557603,0.4646318867028557,0.1913146304900418
PEP,PepsiCo Inc,Consumer Staples,Soft Drinks,2024-12-31,0.4544603392340018,0.5455396607659982,0.4048816600256929,0.10427417423302197,0.08550574562417686,0.10388370012164838,0.0533443252536017,0.315592105924578,0.4518885660570843,0.18268370414308263
PEP,PepsiCo Inc,Consumer Staples,Soft Drinks,2023-12-31,0.4578609613976014,0.5421390386023985,0.4009686130030283,0.09920083961036831,0.09663167321757302,0.10761729439275586,0.05307726752574755,0.2979650728891985,0.4444101696601821,0.18545201253793722
PEP,PepsiCo Inc,Consumer Staples,Soft Drinks,2022-12-31,0.4696731178812853,0.5303268821187147,0.39886795073617926,0.10313454949532364,0.053738596548320264,0.11024330979422262,0.05664573095989673,0.2892381789189365,0.4290626661025958,0.1873691518326879
COST,Costco Wholesale,Consumer Staples,Hypermarkets,2025-08-31,0.8715679328573764,0.12843206714262356,0.09070794048722002,0.029425763438516175,0.18367293998625145,0.041543988897391665,0.2349706221870582,0.44921464610435935,0.10600656299044087,0.3782669035914863
COST,Costco Wholesale,Consumer Staples,Hypermarkets,2024-08-31,0.8738666865786608,0.1261333134213391,0.08964327400345054,0.028952301603832536,0.14185676848391116,0.03896550242728874,0.26703040197047156,0.45322278071343675,0.11698242900717447,0.33827383253855736
COST,Costco Wholesale,Consumer Staples,Hypermarkets,2023-08-31,0.8774031119732552,0.12259688802674482,0.08910809360683479,0.025968880267448098,0.19856799141954373,0.033118821926544334,0.2413398266515929,0.4260805287416297,0.1287648201292866,0.36319100211612604
COST,Costco Wholesale,Consumer Staples,Hypermarkets,2022-08-31,0.8785128263877261,0.12148717361227385,0.08714981890603382,0.025749711395260715,0.15900944425396626,0.03492503818221488,0.27907302933017486,0.42732911510768945,0.1408689960415173,0.3217747716859396
WMT,Walmart Inc,Consumer Staples,Hypermarkets,2026-01-31,0.7507330021327523,0.24926699786724774,0.2108363466697772,0.03069845182658102,0.03768249329042955,0.0392457178186519,0.20673556564137874,0.5513650989925106,0.2356956173507384,0.37299591102617785
WMT,Walmart Inc,Consumer Staples,Hypermarkets,2025-01-31,0.7514893866972107,0.24851061330278934,0.20541421617216238,0.028541010448100913,0.03464801800454714,0.038244326612300296,0.21637278920954056,0.5356276095283008,0.23047814034805214,0.3745528576850968
WMT,Walmart Inc,Consumer Staples,Hypermarkets,2024-01-31,0.7562460945033751,0.24375390549662487,0.2020767598842816,0.023932111861137896,0.03909286486871977,0.034849583397715524,0.21748105182667127,0.5163966576729702,0.24295262659519254,0.35884056592934205
WMT,Walmart Inc,Consumer Staples,Hypermarkets,2023-01-31,0.7585953616047402,0.24140463839525986,0.20798672968105103,0.01910716535059522,0.03546507563826856,0.03261964580155183,0.2326344486157313,0.49027742940907987,0.24228506108216796,0.34536199048508
PM,Philip Morris International,Consumer Staples,Tobacco,2025-12-31,0.3288230663255265,0.6711769336744735,0.3038033851604015,0.279177327297776,0.0704198887041989,0.08397774083977741,0.16590301365903012,0.1213702392137024,0.705861097058611,-0.11603671316036714
PM,Philip Morris International,Consumer Staples,Tobacco,2024-12-31,0.35189291937272293,0.6481070806272771,0.2942869211679603,0.1863086752204446,0.06823773145150848,0.07566683931114852,0.15300077690016833,0.11831542146834131,0.7395927748284346,-0.15975009711252103
PM,Philip Morris International,Consumer Staples,Tobacco,2023-12-31,0.3665491556263149,0.6334508443736852,0.2860067095013362,0.2221242963552624,0.046857772877618525,0.06723937277961534,0.16498223692269998,0.11509249050594145,0.7336304054881784,-0.14464657601372044
PM,Philip Morris International,Consumer Staples,Tobacco,2022-12-31,0.3589824318367861,0.6410175681632139,0.25546250236131224,0.2848687110383477,0.051993320471457986,0.07710640229568262,0.1602762601125144,0.10878552552649924,0.6991293915468296,-0.10231675880741233
MO,Altria Group,Consumer Staples,Tobacco,2025-12-31,0.2779184666567357,0.7220815333432643,0.12448483042852178,0.3449525795719748,0.12776651340777337,0.007510637690264729,0.030556586800696804,0.048833423765599564,0.7341862523916954,-0.09858068937944427
MO,Altria Group,Consumer Staples,Tobacco,2024-12-31,0.2972510271962434,0.7027489728037566,0.13387791038935629,0.5509684993152025,0.08889331097023623,0.005031696847371862,0.030701879068709668,0.04596753560565142,0.7085879978394974,-0.06219973277994144
MO,Altria Group,Consumer Staples,Tobacco,2023-12-31,0.30328748414788803,0.696712515852112,0.13349917081260365,0.3965466783728417,0.09556650246305419,0.0147005444646098,0.031501166709878146,0.042831215970961886,0.6801400051853772,-0.09048483277158413
MO,Altria Group,Consumer Staples,Tobacco,2022-12-31,0.31138824439288476,0.6886117556071152,0.11248066511987626,0.27861562258314,0.1090545001894247,0.05065757428153921,0.031931590626183906,0.043513557395681114,0.7219786761920225,-0.10615900849705039
MDLZ,Mondelez International,Consumer Staples,Packaged Foods,2025-12-31,0.716246723927654,0.2837532760723461,0.18613280743181876,0.06360121441731323,0.02972568439016884,0.06795641165526599,0.06181543497419111,0.15944157679018564,0.30500650467917245,0.36217773860981717
MDLZ,Mondelez International,Consumer Staples,Packaged Foods,2024-12-31,0.6087648527757197,0.3912351472242803,0.20413819598803545,0.12653330040339178,0.019723491539775463,0.07023665270011825,0.05587106004642539,0.14961239178358177,0.26821612625370456,0.39356468166489045
MDLZ,Mondelez International,Consumer Staples,Packaged Foods,2023-12-31,0.6178365171035095,0.38216348289649044,0.2221790315415371,0.1376888049755664,0.025353335854659553,0.06320124385426734,0.05063663486994159,0.1453544564440896,0.2793769522768976,0.39733299715650433
MDLZ,Mondelez International,Consumer Staples,Packaged Foods,2022-12-31,0.6408432816865633,0.35915671831343665,0.23444246888493778,0.08626492252984506,0.027023229015893536,0.05490366914461573,0.04751197987661781,0.13602956675707198,0.32949227807366394,0.3782971009401217
CL,Colgate-Palmolive,Consumer Staples,Household Products,2025-12-31,0.39893042880973406,0.6010695711902659,0.38774408792071435,0.10460209989206162,0.07887323943661972,0.10257195345988977,0.12443355786895285,0.28536436007348437,0.5238211879975505,0.022351500306184935
CL,Colgate-Palmolive,Consumer Staples,Household Products,2024-12-31,0.3950052236207154,0.6049947763792846,0.3845082334212228,0.14372419282622756,0.06830362707216751,0.09478997881091861,0.12383148448211392,0.2755826997382525,0.5304748847064689,0.0339025302256014
CL,Colgate-Palmolive,Consumer Staples,Household Products,2023-12-31,0.41789587295060904,0.582104127049391,0.36752839595004366,0.1182093847972452,0.05892759104495821,0.09674861221252974,0.11797718538400537,0.27950954675776246,0.5529189288110778,0.05837857622155798
CL,Colgate-Palmolive,Consumer Staples,Household Products,2022-12-31,0.4296209717815996,0.5703790282184004,0.36539210775310293,0.09934880614459843,0.04926578094208887,0.09560739940245376,0.13184158667599008,0.2737906045388087,0.5893458775665883,0.05123641217977242
KMB,Kimberly-Clark,Consumer Staples,Household Products,2025-12-31,0.6398735331671429,0.36012646683285704,0.21450720496139114,0.12287955250197605,0.04023862440051468,0.11065621710141536,0.08626739969587086,0.3962451748742543,0.42671657503801613,0.09533278746052169
KMB,Kimberly-Clark,Consumer Staples,Household Products,2024-12-31,0.6257661410294555,0.3742338589705445,0.23385897054448082,0.15144302290984826,0.061041943672186634,0.10443611749063218,0.08775534872476731,0.3797896772633869,0.4553366372537169,0.05892662879245739
KMB,Kimberly-Clark,Consumer Staples,Household Products,2023-12-31,0.6343753645165053,0.3656246354834947,0.2108363466697772,0.10288113845794937,0.0630189114391144,0.12309732472324723,0.11271909594095941,0.45623846863468637,0.46782749077490776,0.06157749077490775
KMB,Kimberly-Clark,Consumer Staples,Household Products,2022-12-31,0.6917472118959108,0.30825278810408924,0.17749690210656754,0.09586121437422553,0.023761825264329437,0.12687813021702837,0.12626599888703394,0.43878686700055647,0.47573734001112966,0.038953811908736785
GIS,General Mills,Consumer Staples,Packaged Foods,2025-05-31,0.654480514815309,0.345519485184691,0.17682920571059088,0.11778350250941673,0.011003565046218602,0.05857380008527083,0.05777854380410691,0.12191006649310122,0.46253980061141,0.27852717327213183
GIS,General Mills,Consumer Staples,Packaged Foods,2024-05-31,0.650902443446206,0.3490975565537941,0.1641218298652378,0.12572769574763815,0.013282533468488938,0.06094077197576096,0.060317954616951434,0.13441415447777083,0.4231058884839164,0.30659455543233377
GIS,General Mills,Consumer Staples,Packaged Foods,2023-05-31,0.674244309303182,0.325755690696818,0.17419952025957738,0.12908700022892178,0.018615845884324217,0.06403469446802558,0.06905827030017456,0.12642241913791624,0.3835977069601961,0.3402041861012282
GIS,General Mills,Consumer Staples,Packaged Foods,2022-05-31,0.6629143675498084,0.33708563245019163,0.16569436839223284,0.14254349016469398,0.01831451169343296,0.0630747408338989,0.06006091971399256,0.11999318110909904,0.38518370799707946,0.3469914860357477
HSY,Hershey Co,Consumer Staples,Packaged Foods,2025-12-31,0.6645143893013824,0.33548561069861765,0.2104385723043408,0.07554015471013402,0.0673778465016803,0.053091567702815826,0.10401157911076371,0.280537783296584,0.4176152367567632,0.3374317577154471
HSY,Hershey Co,Consumer Staples,Packaged Foods,2024-12-31,0.5268020399092577,0.4731979600907424,0.21188763377542555,0.19828484655287953,0.05644194372674581,0.061822089539696146,0.09686471492974243,0.2932442079975988,0.4207625307786961,0.36415421467798254
HSY,Hershey Co,Consumer Staples,Packaged Foods,2023-12-31,0.5523672565103495,0.4476327434896505,0.21822747387548508,0.16675220188245546,0.03376493254902297,0.06919441170043605,0.11266089616003305,0.30392942382895116,0.4306172734956848,0.34437589835990956
HSY,Hershey Co,Consumer Staples,Packaged Foods,2022-12-31,0.5682255438804203,0.4317744561195797,0.21460273603950517,0.15786261525972872,0.04236885801392296,0.06495704559943447,0.10714570154592001,0.2827860901905411,0.46744589827944927,0.3013606945771325
SJM,JM Smucker,Consumer Staples,Packaged Foods,2025-04-30,0.6121176699785701,0.38788233002142997,0.17522146205062972,-0.1410481200077927,0.003979889884019518,0.035243946183234356,0.06885949679160522,0.18191342173737282,0.4419272004691601,0.3463244378903737
SJM,JM Smucker,Consumer Staples,Packaged Foods,2024-04-30,0.6190837174612103,0.3809162825387898,0.17682516781395577,0.09096800224974629,0.00305814922781732,0.03632785332721703,0.05124372956095829,0.1601730320563094,0.4196323315428363,0.37950152167586576
SJM,JM Smucker,Consumer Staples,Packaged Foods,2023-04-30,0.6715049477090466,0.32849505229095344,0.17059044224546266,-0.010704403695540028,0.043745080512827356,0.03986285470336326,0.06735861894152648,0.15625625358538894,0.2951425483944128,0.48633216377389704
SJM,JM Smucker,Consumer Staples,Packaged Foods,2022-04-30,0.6623660753353586,0.33763392466464137,0.17006088337146358,0.07897335883684006,0.01058237309249455,0.032681407661164744,0.0678480224229212,0.13940828402366864,0.2869448769853628,0.5070133914668328
KHC,Kraft Heinz,Consumer Staples,Packaged Foods,2025-12-31,0.6668671317456499,0.33313286825435007,0.14722155400529227,-0.2343837703472055,0.03197368742816619,0.027559729048981487,0.03872300882791676,0.08947741667278018,0.2594453818501944,0.5109554202430734
KHC,Kraft Heinz,Consumer Staples,Packaged Foods,2024-12-31,0.6530217441770487,0.34697825582295133,0.1399055946761588,0.1061672986148727,0.01510981231664911,0.024318416074846805,0.038238925323094,0.08100852900200482,0.22505012062931123,0.5586892747516622
KHC,Kraft Heinz,Consumer Staples,Packaged Foods,2023-12-31,0.6649399399399399,0.33506006006006006,0.13858858858858858,0.10716966966966968,0.015497182833549186,0.023378607246039917,0.04000487054317626,0.07883638295752665,0.2217425475154695,0.550393517749809
KHC,Kraft Heinz,Consumer Staples,Packaged Foods,2022-12-31,0.6933358504814046,0.30666414951859544,0.13498206531999246,0.08922031338493487,0.0114900622010098,0.023422049871289208,0.04033674720758344,0.0744644415719289,0.22173610420602566,0.5399224420801432
STZ,Constellation Brands,Consumer Staples,Distillers,2025-02-28,0.4794048213778444,0.5205951786221557,0.19101354726850628,-0.007973591152644312,0.0031451624076887907,0.045847323379040565,0.06637632029853642,0.3674205511654651,0.5594555774675207,0.3295169566281642
STZ,Constellation Brands,Consumer Staples,Distillers,2024-02-29,0.4963259651870144,0.5036740348129856,0.18397277600433656,0.1734023971571403,0.005931876831817279,0.04205638396836332,0.08089382952471032,0.3374825332694995,0.48878042324953197,0.3917451939731509
STZ,Constellation Brands,Consumer Staples,Distillers,2023-02-28,0.495482724329814,0.504517275670186,0.20397562575376088,-0.007511160950426338,0.005413120430778962,0.04362123565117609,0.0769879532728091,0.2783681976133613,0.525502487602535,0.354139719328692
STZ,Constellation Brands,Consumer Staples,Distillers,2022-02-28,0.46633487138208984,0.5336651286179102,0.1938281542281225,-0.004580135363406532,0.007712002722793338,0.043286225914495005,0.06084514886408465,0.2528832989116562,0.42366509641937206,0.46596121566534393
SYY,Sysco Corp,Consumer Staples,Food Distributors,2025-06-30,0.8160378517881283,0.1839621482118717,0.2108363466697772,0.02246528204497972,0.04000149398670352,0.2056472697392993,0.18872787032195412,0.26947785164712035,0.54134608201987,0.06935833271083887
SYY,Sysco Corp,Consumer Staples,Food Distributors,2024-06-30,0.8147227436456801,0.18527725635431994,0.2108363466697772,0.024795799299883313,0.027932736685796846,0.21455231368142233,0.1877433077818357,0.2576554159810571,0.5195248224104025,0.07589196131155436
SYY,Sysco Corp,Consumer Staples,Food Distributors,2023-06-30,0.8171634457910252,0.18283655420897477,0.2108363466697772,0.02319030461840812,0.03264537049209062,0.2233907366022523,0.1963542351343061,0.24744752640112178,0.4892861837780991,0.08947898865080409
SYY,Sysco Corp,Consumer Staples,Food Distributors,2022-06-30,0.8205023602774054,0.17949763972259455,0.2108363466697772,0.01980010490121802,0.03926008553593621,0.2207242083651639,0.20092188208037712,0.23452821573862676,0.5157027030355585,0.064032779961394
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products,2025-12-31,0.9372983343507456,0.06270166564925438,0.04496131756967198,0.013429842155751286,0.019374296130867167,0.09175590295672756,0.1979232281585829,0.23861879402164576,0.18626047452709538,0.4395388344881559
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products,2024-12-31,0.9324447562258856,0.06755524377411434,0.043329825792119726,0.02104524728165556,0.011469655159467627,0.10974075951268045,0.21722888626081732,0.2289238046967393,0.2165906403108633,0.421073379512305
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products,2023-12-31,0.9200191621866184,0.0799808378133816,0.036791398307340184,0.03707883110661628,0.025040727791913017,0.11890684776042906,0.2188684080467134,0.21451190715893906,0.1756511870549688,0.4478226647873918
ADM,Archer-Daniels-Midland,Consumer Staples,Agricultural Products,2022-12-31,0.9254598448146836,0.07454015518531648,0.03306550080743629,0.042735042735042736,0.017348680028105867,0.1266269615551912,0.2471141298892495,0.184377823133804,0.1721149663733396,0.4118178472245458
KR,Kroger Co,Consumer Staples,Food Retail,2026-01-31,0.7669904227794259,0.23300957722057408,0.005906178458704163,0.006881510681242465,0.06674273817388345,0.043881248373471064,0.13796969151001942,0.6194222569215062,0.49430464636758553,0.11883170179969171
KR,Kroger Co,Consumer Staples,Food Retail,2025-01-31,0.7729586808316851,0.22704131916831494,0.0059609986202021435,0.0181140950089381,0.07524327200851452,0.04171734833510719,0.13376159343165578,0.6184810703968374,0.4766991029344686,0.15738558613349551
KR,Kroger Co,Consumer Staples,Food Retail,2024-01-31,0.7776311492345324,0.22236885076546764,0.005938456001439625,0.014422916708322502,0.03728343728343728,0.042292842292842296,0.14067914067914067,0.6320562320562321,0.3810909810909811,0.2297000297000297
KR,Kroger Co,Consumer Staples,Food Retail,2023-01-31,0.7856574350119386,0.21434256498806134,0.0056590538115986995,0.015135776821486868,0.020454224855409788,0.045019446627571895,0.1523487092678798,0.6325292707010862,0.4113415150232755,0.20180158394292969
EL,Estee Lauder,Consumer Staples,Personal Products,2025-06-30,0.26029596537763505,0.7397040346223649,0.605400940299401,-0.07908697473125785,0.14684295194047858,0.07691534285139755,0.10426302030967223,0.2575909913533079,0.47591996782626184,0.1942992157651317
EL,Estee Lauder,Consumer Staples,Personal Products,2024-06-30,0.283444387493593,0.716555612506407,0.605400940299401,0.024987186058431574,0.1566176131383494,0.07966969599114268,0.10033676246713107,0.22922913687318355,0.45329150712737004,0.2451446233334871
EL,Estee Lauder,Consumer Staples,Personal Products,2023-06-30,0.28686360779384035,0.7131363922061597,0.6018227529855437,0.06323067253299812,0.1720691864189622,0.062011531069827035,0.12722613709160793,0.21251334614563314,0.4342942558189195,0.2740550928891736
EL,Estee Lauder,Consumer Staples,Personal Products,2022-06-30,0.24271297288154706,0.757287027118453,0.5574787168066753,0.13474657495630601,0.18923959827833572,0.07790530846484936,0.13964610234337638,0.2199426111908178,0.36561453849832615,0.30760401721664277
CHD,Church & Dwight,Consumer Staples,Household Products,2025-12-31,0.552682486458602,0.447317513541398,0.2736007222078927,0.11877740521021408,0.04589111799290876,0.0665813922175845,0.060006283380458686,0.09232081145370495,0.24741932588303936,0.4490597369956465
CHD,Church & Dwight,Consumer Staples,Household Products,2024-12-31,0.5431383144209199,0.4568616855790801,0.26623110805455946,0.09583926904750209,0.1085319314203375,0.06763404667289573,0.06904121309002488,0.10488455606713873,0.24817912665623487,0.49090970494534564
CHD,Church & Dwight,Consumer Staples,Household Products,2023-12-31,0.5588711464067213,0.4411288535932787,0.2609281003425416,0.1287683839192897,0.04020211921766326,0.06148765345656537,0.07157027493815059,0.10825981421836343,0.28077300098025487,0.44991364421416236
CHD,Church & Dwight,Consumer Staples,Household Products,2022-12-31,0.581442071582707,0.41855792841729295,0.23089515588957513,0.07699605625418558,0.03238832438650307,0.05056556748466258,0.07747795245398773,0.0911977569018405,0.32034844708588955,0.41817245015337423
CLX,Clorox Co,Consumer Staples,Household Products,2025-06-30,0.5477195945945946,0.45228040540540543,0.26661036036036034,0.11402027027027027,0.030030570041359467,0.14763531738895883,0.09404783312353893,0.28771803632440207,0.5178924653839238,0.08667505844272613
CLX,Clorox Co,Consumer Staples,Household Products,2024-06-30,0.5702805582969125,0.42971944170308757,0.3059354292964895,0.039475539264063164,0.03512432620413841,0.12084854807859503,0.11076334550512955,0.29125369500956355,0.5047817770822466,0.08555033907146584
CLX,Clorox Co,Consumer Staples,Household Products,2023-06-30,0.6064420083908513,0.3935579916091487,0.25943970767356883,0.020165110299093247,0.06173254835996636,0.11572750210260724,0.11707317073170732,0.28444070647603026,0.49184188393608075,0.06526492851135408
CLX,Clorox Co,Consumer Staples,Household Products,2022-06-30,0.6419023497959758,0.3580976502040242,0.23399465315885745,0.06500633178556353,0.029717440727508933,0.11058785319909062,0.12260474179928549,0.27216628775576485,0.5038973692757389,0.11838259175056837
MKC,McCormick & Co,Consumer Staples,Packaged Foods,2025-11-30,0.6210400128649328,0.3789599871350672,0.21933248541730627,0.11540429513325438,0.0072649313657161905,0.04764249568194903,0.09636071634192903,0.12617799460622406,0.31544498651556013,0.4369640313929881
MKC,McCormick & Co,Consumer Staples,Packaged Foods,2024-11-30,0.614646697502863,0.385353302497137,0.22624447848654758,0.1172717402620581,0.014238387795230407,0.04494158512046395,0.09486392814242979,0.12425116485467051,0.3449423502138436,0.40678484809070947
MKC,McCormick & Co,Consumer Staples,Packaged Foods,2023-11-30,0.6243733301311879,0.3756266698688121,0.2218936687580679,0.10215844615892648,0.012952582353078376,0.04567612324389884,0.08758153673915241,0.12009516182953282,0.35695793131865994,0.39522480427295276
MKC,McCormick & Co,Consumer Staples,Packaged Foods,2022-11-30,0.6418392252578538,0.3581607747421463,0.21369970868435556,0.10739311865207464,0.025447812935717604,0.04371080922521314,0.10210363507531486,0.10795510822939604,0.4057707106339858,0.35803701361534185
CAG,Conagra Brands,Consumer Staples,Packaged Foods,2025-05-31,0.7413629787820336,0.2586370212179664,0.1323797878203362,0.09923532653623587,0.0032483197110906234,0.036782443787349704,0.09784607741510182,0.1354692627747338,0.3853844720763928,0.4267097865185178
CAG,Conagra Brands,Consumer Staples,Packaged Foods,2024-05-31,0.7233899542772739,0.27661004572272613,0.12343476420848236,0.02881112613995635,0.0037244215642570568,0.04178829755108497,0.09497993989157476,0.1352199901257292,0.40461981660698965,0.4079751513495636
CAG,Conagra Brands,Consumer Staples,Packaged Foods,2023-05-31,0.7340718416551275,0.26592815834487255,0.11663272786511363,0.05568135537997882,0.004230793647914532,0.04320578979349374,0.10031470212129182,0.12408514188803134,0.4271242393187198,0.3993769442151946
CAG,Conagra Brands,Consumer Staples,Packaged Foods,2022-05-31,0.7539160360266646,0.2460839639733354,0.1294047278495826,0.07699442609592663,0.0037129319682105274,0.03866263132323903,0.08766174432028384,0.12200525070091063,0.40914459931090125,0.39501495424580235
XOM,Exxon Mobil,Energy,Integrated Oil & Gas,2025-12-31,0.7800589679072567,0.21994103209274324,0.03435575245828252,0.08905080193266544,0.02378947837320148,0.09925163704396632,0.058581674016659986,0.6667847120138982,0.09696868457392312,0.593848278319747
XOM,Exxon Mobil,Energy,Integrated Oil & Gas,2024-12-31,0.7737872405651339,0.22621275943486605,0.029406302782338533,0.09927869664285904,0.05078339489497767,0.09632504548211036,0.05187496554385578,0.6490280610838525,0.09197860962566845,0.596738519212746
XOM,Exxon Mobil,Energy,Integrated Oil & Gas,2023-12-31,0.7486024673062501,0.25139753269374987,0.029635760105408773,0.10758984992396108,0.08380966047242086,0.10101855616408506,0.06675223282498532,0.5711673934475455,0.11047335092488514,0.5647844769170672
XOM,Exxon Mobil,Energy,Integrated Oil & Gas,2022-12-31,0.7414761397127987,0.25852386028720137,0.025321377061516274,0.13981313099642567,0.08031062110673672,0.11312038193607123,0.06620749078080673,0.5546201638184937,0.11161388040653865,0.5486077053759887
CVX,Chevron Corp,Energy,Integrated Oil & Gas,2025-12-31,0.6958987594343715,0.30410124056562854,0.02779344148520864,0.06668582458575519,0.019422120168388825,0.05578497092700271,0.02997111218103033,0.6781508092292878,0.12579163734676493,0.593113835290051
CVX,Chevron Corp,Energy,Integrated Oil & Gas,2024-12-31,0.7056779757411563,0.29432202425884374,0.024993020153660023,0.09131190089652248,0.026391580848298034,0.08050191096684803,0.035315912788299125,0.5752321571741043,0.09551331449610412,0.596085436953662
CVX,Chevron Corp,Energy,Integrated Oil & Gas,2023-12-31,0.6933112592870964,0.3066887407129037,0.02102959174864026,0.10852000629719724,0.03125764432485323,0.07614129770058709,0.032916462818003915,0.58715676981409,0.07963857632093933,0.6189189395792564
CVX,Chevron Corp,Energy,Integrated Oil & Gas,2022-12-31,0.6861405838357013,0.3138594161642987,0.01829312268525393,0.15045584323574457,0.06859675059854332,0.0793763508453333,0.032001210667846294,0.5571827138361485,0.0905633873865484,0.6217943494406482
COP,ConocoPhillips,Energy,Oil & Gas Exploration,2025-12-31,0.7491178067318133,0.2508821932681867,0.015149972855591748,0.1355184581976113,0.053280738730020746,0.04767137667194253,0.01536013908593641,0.7646364165689402,0.19226006445845872,0.5288463904083189
COP,ConocoPhillips,Energy,Oil & Gas Exploration,2024-12-31,0.7007397935884556,0.29926020641154444,0.02115261667732213,0.1688738697597954,0.045667046750285066,0.054528424824890044,0.014733669978823912,0.7684964978009448,0.19811044143997394,0.5277406743769344
COP,ConocoPhillips,Energy,Oil & Gas Exploration,2023-12-31,0.6757628114924921,0.3242371885075079,0.01255766730197182,0.19516930585490105,0.05874442266794545,0.057066010591718445,0.014574037779909095,0.7302030774363037,0.19741670489137234,0.5137296192819315
COP,ConocoPhillips,Energy,Oil & Gas Exploration,2022-12-31,0.6176395648075013,0.3823604351924988,0.007936912375468189,0.23797997299156623,0.06882733483251446,0.07554167688028221,0.012991718978141087,0.6913214464611155,0.1773758646047597,0.511600890982532
EOG,EOG Resources,Energy,Oil & Gas Exploration,2025-12-31,0.36622088388982377,0.6337791161101762,0.24864936675228058,0.2205296253653352,0.06556111121836329,0.051757755941234385,0.01957566748392826,0.8174096025019788,0.1623197359022375,0.575937759416205
EOG,EOG Resources,Energy,Oil & Gas Exploration,2024-12-31,0.31662246556591667,0.6833775344340833,0.27316280263495596,0.2738899820343913,0.15029881744585258,0.056160725638960705,0.020874835756368414,0.7250455643623108,0.10738354596702411,0.6220277200864663
EOG,EOG Resources,Energy,Oil & Gas Exploration,2023-12-31,0.2832369942196532,0.7167630057803468,0.2738762833232681,0.32758174445690624,0.12034566887840026,0.061928540483845225,0.02907175593405842,0.7364160795312037,0.09403287958592699,0.6404906856374125
EOG,EOG Resources,Energy,Oil & Gas Exploration,2022-12-31,0.2190424521904245,0.7809575478095755,0.2409127899091279,0.26308829513088294,0.1443523240917551,0.06939643711778783,0.025573469338425466,0.7113436948587175,0.12989775446568852,0.5989461216794373
SLB,Schlumberger,Energy,Oil & Gas Equipment,2025-12-31,0.8177719278593032,0.18222807214069675,0.00952167581494343,0.0944886299988798,0.05533279871692061,0.158361886709922,0.09171101552817672,0.1650506670554786,0.2120726106291463,0.4973937449879711
SLB,Schlumberger,Energy,Oil & Gas Equipment,2024-12-31,0.7944280636005401,0.2055719363994599,0.010609275538041831,0.12292981344208989,0.07242260141003372,0.16370695820987025,0.08940431184223971,0.16873403494431388,0.24673546541330335,0.456728313068356
SLB,Schlumberger,Energy,Oil & Gas Equipment,2023-12-31,0.801931492379659,0.19806850762034103,0.010985362909310396,0.12684472612041647,0.06047083845945326,0.16289592760180996,0.09147778217986946,0.16908897554058844,0.2494943386783994,0.44537815126050423
SLB,Schlumberger,Energy,Oil & Gas Equipment,2022-12-31,0.8162756754832509,0.18372432451674914,0.013385069951229931,0.12249474920793137,0.03836791468644952,0.15685638112901357,0.0927089370580735,0.16891155674046598,0.28343572504926395,0.4170395270661876
PSX,Phillips 66,Energy,Oil & Gas Refining,2025-12-31,0.901553151628694,0.09844684837130598,0.018409681513265243,0.03326131625067988,0.01514657980456026,0.132614006514658,0.06917752442996743,0.5306324647122693,0.26758957654723126,0.4104370249728556
PSX,Phillips 66,Energy,Oil & Gas Refining,2024-12-31,0.9243606490957228,0.07563935090427724,0.0196572897529217,0.014788373278939317,0.023945330798269545,0.1520073847510402,0.05504119478658621,0.4858504863464771,0.27640461822490425,0.3921495687636053
PSX,Phillips 66,Energy,Oil & Gas Refining,2023-12-31,0.8823872617860365,0.11761273821396347,0.017130374018819665,0.04759191039287919,0.04401266208394591,0.1553621806333691,0.049668216315015695,0.47300035761115744,0.256407199904637,0.4191997456987325
PSX,Phillips 66,Energy,Oil & Gas Refining,2022-12-31,0.8915877404553209,0.1084122595446791,0.01275369139361139,0.06485087358079887,0.08023076319300908,0.1437037230841684,0.042856021558828915,0.45999581381962795,0.224876376860888,0.44616833677821094
VLO,Valero Energy,Energy,Oil & Gas Refining,2025-12-31,0.9562382322495456,0.04376176775045441,0.00849315738423794,0.019138131994424837,0.08084431261640339,0.17032834379526798,0.13090639442643306,0.49474029109470924,0.20181761743809065,0.45880182106642753
VLO,Valero Energy,Energy,Oil & Gas Refining,2024-12-31,0.9633510675156489,0.03664893248435106,0.007399080696945666,0.021327214912111855,0.07743212011372895,0.17804233244101558,0.12904244883028781,0.5056615067422643,0.19187602879803137,0.4575927373094126
VLO,Valero Energy,Energy,Oil & Gas Refining,2023-12-31,0.9109666634430736,0.08903333655692636,0.006893883923020599,0.061029523506900794,0.0860187769601624,0.19863296117736615,0.12025818320223293,0.4970978178127379,0.20040916011164678,0.4523598071555443
VLO,Valero Energy,Energy,Oil & Gas Refining,2022-12-31,0.9050305301531326,0.09496946984686733,0.005295294898034391,0.06535777257445445,0.07972844445902069,0.19545111672296744,0.11072119641861533,0.5262536486176249,0.20861893673543014,0.4176314322259027
